TransactionID,Sender,Receiver,Country,Currency,Amount,PaymentMethod,Status,Timestamp
1ebdda00-b2a7-48af-9692-8ec028433f68,eve,Alice,Germany,EUR,3508.52,PayPal Balance,Pending,07-10-2022 15:41:46
fc5e5413-5a07-4a05-9b1e-4613c4425c80,Frank,Grace,,EUR,1721.17,Crypto,Reversed,2023-04-30
a21c472d-571b-4ab0-90bc-adf4005b6690,David,Alice,Canada,,1662.95,Bank Transfer,Failed,09-17-2024 05:44:30
,,Jack,Australia,EUR,2886.78,PayPal Balance,,2022-12-27
5a5a8f2d-cfdc-4a14-9422-12d74564c446,JACK,Bob,Australia,INR,4963.64,PayPal Balance,Reversed,02-26-2022 22:30:38
,Alice,Charlie,Germany,USD,4013.25,Crypto,Reversed,08-20-2025 14:16:19
fc00ea86-0f53-4bc0-a7a4-7efc5bf2123f,Jack,Hannah,India,EUR,1320.9,Debit Card,Completed,01-23-2025 07:14:00
c6490528-92f9-4432-8bb5-36ae354b6f47,Grace,Eve,India,USD,1749.83,Bank Transfer,Completed,27/03/2022
6155b83d-753f-4d28-a2b6-652ffbc4329d,Hannah,Bob,,INR,2948.72,Bank Transfer,,04-01-2023 18:56:25
8f9e7a81-25d4-4bc5-b450-83b94260f3f6,Hannah,Alice,UK,INR,1746.36,Bank Transfer,Failed,
0aea67b8-4481-45d3-a2da-afa3ee2da422,Alice,Eve,Canada,USD,1182.65,Credit Card,Reversed,23/10/2023
,Eve,Charlie,USA,INR,2228.82,Crypto,,2022-12-18
843d428f-828f-45eb-963f-d4dde10dfc52,Jack,Frank,Germany,EUR,2134.69,Bank Transfer,Failed,2023-02-12
562ab1b3-8d4a-429b-bfd4-db771afd1ca9,,Frank,Canada,EUR,,Crypto,,2023-05-15
1f4ae095-4f01-4430-8111-b05665306f20,Ivan,Frank,USA,EUR,3664.43,Credit Card,Reversed,13/05/2025
e356b1e1-6677-44a7-a3d8-75a00f0d71dc,ivan,Alice,Germany,USD,2556.94,Credit Card,Completed,08-03-2024 04:45:30
53a65ef8-7648-4f97-b7aa-c233ae974ae7,grace,David,Canada,USD,3013.55,Debit Card,Pending,04-10-2023 17:02:47
2fe6aab4-946b-4f19-bdf2-bbca4ec219ef,Alice,Charlie,India,EUR,3648.81,PayPal Balance,Failed,18/07/2023
82a51353-9e78-46b4-9bc6-7ebc7daad2f9,Charlie,Alice,Australia,INR,525.97,Credit Card,Completed,2022-10-30
d15b832f-9b95-46bb-a9ba-70d2a22c793f,alice,Hannah,Australia,INR,1815.43,Bank Transfer,Pending,2023-12-29
21f95a45-49ce-4056-ab29-c4fc0b3617b3,Alice,Charlie,Australia,USD,3089.74,Crypto,Completed,2022-05-02
12e6d4d0-d62b-4504-b3bf-afe0b56ec6f4,Eve,Frank,India,EUR,3949.68,Bank Transfer,Failed,03/07/2025
e2c5481b-f4ee-4335-b804-ee68d2ded1a1,Hannah,Alice,France,,4009.89,Debit Card,Reversed,05-25-2023 07:46:02
6292035d-b066-4675-b259-de8b2b312697,charlie,Bob,India,INR,906.52,Crypto,Pending,2024-09-27
adf32e82-747c-4569-ad99-10f48b4d7db1,JACK,Eve,USA,USD,1084.35,Crypto,Completed,2025-06-11
75d21065-2610-48ae-865d-a5c61ab7a8a5,Frank,Eve,Germany,USD,3982.14,Credit Card,,03-08-2024 04:18:36
9cbc0f0c-c4d6-4c3f-be6f-ad5676040467,David,Hannah,Australia,INR,4855.4,Debit Card,Failed,06-06-2024 21:51:09
f04030c9-3f1d-413a-a6fa-b377efd6dbba,Jack,Hannah,India,USD,2930.08,Crypto,Failed,
41fab6e4-06a3-4f93-bbf4-b827de5a12e4,Charlie,Jack,Canada,EUR,1088.04,Debit Card,Reversed,08-20-2022 02:23:58
92770f9f-df23-4bda-8b76-b70b3d5ac3ed,Grace,Frank,UK,EUR,460.32,Crypto,Reversed,07-28-2023 22:12:51
4169ca58-aa17-4d1c-91ee-0decf6b3519f,,Ivan,USA,EUR,1443.71,Crypto,Pending,01-24-2024 02:41:58
88411093-1d65-4421-8c22-5114e04aae8f,jack,Eve,Canada,USD,2242.57,PayPal Balance,Failed,07/07/2022
71dc57fb-81c3-4d75-b888-7d7dd87573b8,Bob,Frank,Canada,INR,3424.46,Debit Card,Pending,09-18-2023 08:50:53
865cfa4f-fa3d-4ce5-84d6-48b9e6a4071f,David,Ivan,UK,,3737.63,Crypto,Reversed,2025-09-10
1004c770-0faa-4fb9-a223-db43ec16ad4f,Charlie,Jack,India,INR,21.09,Bank Transfer,Completed,08-03-2025 00:37:36
8ee4ed95-05fa-406a-a07e-e128746f2bc3,Grace,Frank,Australia,EUR,403.41,,Pending,08-21-2025 12:45:53
bc276754-ae2d-454c-984d-4daf5807311d,eve,Charlie,India,INR,4134.79,Credit Card,Failed,2023-06-05
afe2d627-c46c-4e49-8077-1df4add49835,Eve,Jack,France,,178.93,Debit Card,Completed,22/04/2022
cc1c44ea-a5fd-4f2e-a657-59b6ce7b130a,David,Grace,Germany,INR,4867.79,Credit Card,Completed,2023-08-03
4b664f8b-8c62-474d-9ee9-7486498a2c20,David,Grace,India,USD,820.74,Crypto,Reversed,15/03/2022
74679910-977b-4069-8e98-e6d8f894be8f,Alice,Hannah,UK,USD,3358.31,PayPal Balance,Reversed,19/08/2023
,frank,Ivan,UK,USD,3872.18,PayPal Balance,Reversed,2022-08-25
c471323f-8f2b-4898-90ad-c2a6ae04f956,David,Frank,Canada,USD,1191.62,Debit Card,Failed,10-07-2024 12:37:12
35110078-e3c3-4732-ae9d-b9f837d75f52,Grace,,Canada,USD,3038.21,Bank Transfer,Pending,2024-05-13
07fdbd19-2adc-4aa4-be9b-3ea6c2bace9c,Jack,Bob,Australia,EUR,1342.34,Bank Transfer,Completed,07-06-2022 01:32:32
51c49aac-f2dc-47d4-90fa-49f216e94b0a,HANNAH,Charlie,Canada,USD,3704.12,Debit Card,Reversed,31/01/2024
c4803c4c-ffe7-427b-9d9a-c25a51fd4bd5,alice,Hannah,Canada,INR,,Debit Card,,2025-09-25
,ivan,Jack,India,EUR,1801.67,Debit Card,Failed,2024-06-03
2af4faff-bc93-4bea-bee7-7083ad80fdd0,,Bob,India,INR,859.23,Bank Transfer,Pending,01-16-2022 03:51:26
81d8ccae-be26-4762-bdbb-d734e51044f5,Bob,Alice,France,USD,351.15,Crypto,Failed,18/09/2024
f5a4a9ff-54e6-4ee4-9ed7-082c772756ce,Bob,Frank,USA,INR,,Bank Transfer,Failed,26/04/2025
955be893-dfb7-4fdf-b278-ac2201c73612,,Eve,Canada,USD,1367.96,PayPal Balance,Completed,19/04/2023
f255bf7d,Bob,Frank,UK,INR,2688.09,Bank Transfer,Failed,2022-05-29
cdee9728-24b9-4ca6-a556-59569c6f0f84,Ivan,Alice,France,USD,2946.76,Credit Card,Pending,01-25-2022 22:57:38
8aa18802-44c7-4fb5-b710-153f89321418,CHARLIE,Eve,France,EUR,1339.08,Credit Card,,30/09/2024
3b592a88-73f0-428c-9986-8568b34c50ec,ALICE,Ivan,,USD,2618.2,Debit Card,Pending,24/04/2022
e0b0a965-ac9f-4652-8396-351943773a97,Grace,Jack,USA,USD,4860.02,Crypto,Completed,10-27-2023 00:53:56
7951eddd-b38d-40a0-a913-9a62686e7ee4,jack,Eve,UK,INR,,Bank Transfer,Pending,24/01/2022
8acfc0d6-6da1-4f83-802e-3b881c5aebeb,,Charlie,Canada,EUR,3375.16,Crypto,Failed,22/03/2023
57bf3a8a-9bec-42a2-8a46-4a6c38ee2fd1,eve,Bob,Australia,,4816.16,Crypto,Pending,02-26-2024 01:56:51
53b8b0ab-3ecc-4745-8e47-de56845ff784,Bob,Ivan,France,EUR,4404.55,Crypto,Completed,12-06-2024 10:05:08
f30832cd-e9e2-4f10-b39e-90f6b69dc402,Alice,Frank,Canada,EUR,4452.94,Credit Card,Failed,2022-05-11
5660d37a-28ed-4822-b318-011c7ec205b2,Charlie,Hannah,Australia,INR,2803.98,Crypto,Pending,02-16-2022 01:15:45
93e04130-fe5a-4e58-93b8-812ab66eca60,bob,Jack,France,EUR,1815.33,Debit Card,Pending,06-09-2022 11:05:02
f822a2ca-c14a-4fdb-b6d1-790e8272a9f0,ivan,Jack,Canada,EUR,4108.2,Bank Transfer,Completed,07-06-2023 17:20:35
,CHARLIE,Alice,USA,USD,3262.77,Credit Card,Reversed,06-09-2022 17:12:32
a0a0aec6-dba6-44eb-91bb-311b191891ce,Frank,Bob,India,USD,2664.12,Credit Card,Failed,18/05/2022
17f8873e-d221-4d32-89b9-7b29180d8200,JACK,David,UK,USD,,Bank Transfer,Completed,12-02-2022 20:59:16
875e56cd-5147-4fe2-aa86-c904117c8f90,Frank,David,India,EUR,2807.14,Bank Transfer,Reversed,08-08-2025 21:13:06
06901866-9def-4f03-ba27-9f99329d173a,ivan,Bob,Germany,EUR,3269.0,Credit Card,Failed,
f248f426-86fe-4605-badc-bd9e9632e44f,Charlie,Jack,Germany,EUR,353.56,Bank Transfer,Pending,2024-08-22
94f9556d-dd0c-4851-96fc-32ac844a52b5,Ivan,Alice,,EUR,1669.84,Bank Transfer,Reversed,24/12/2022
2854b1e3-6548-460e-ae99-40ff681fd500,charlie,,Australia,INR,1822.65,Debit Card,Failed,23/01/2022
56b48bae-4e10-43fe-97f9-b9698d6899e4,Alice,Jack,,INR,1263.73,Bank Transfer,Reversed,07/12/2024
d139abf0-9fe9-495d-8a6e-35a8d9557693,IVAN,Charlie,USA,EUR,25.93,Credit Card,Completed,2023-12-14
3dd6440e-150a-46dc-8d91-23dddd9a94d4,frank,Hannah,Australia,INR,2884.84,PayPal Balance,Pending,01-22-2022 08:50:19
2557a49e-2012-4a15-9e23-10dce303b67d,Frank,David,Germany,USD,4977.52,Bank Transfer,Pending,08-19-2023 12:51:39
83eab31b-1946-40d0-9b19-6681f861216b,Bob,Grace,UK,EUR,2366.17,Debit Card,Completed,19/04/2023
d796fe63-5b18-4186-89cd-fd03b538330a,grace,David,Canada,EUR,199.77,Credit Card,Pending,01/05/2022
107823a2-95e1-48f7-82ed-042d4b689c70,Bob,Hannah,India,USD,313.63,PayPal Balance,Pending,03/01/2022
78803d54-0baa-4ad2-bdd3-0c79a19b986f,Frank,Jack,Germany,EUR,738.34,Credit Card,Reversed,
0c2dea03-fd26-4442-9837-72c9f72a93e7,Hannah,Grace,India,INR,3979.43,Crypto,Pending,2023-09-21
ce78f8ac-8bfb-4134-a611-e4d040f09ec1,frank,Jack,India,INR,456.5,Bank Transfer,,2024-06-02
96c9a288-5df8-408a-a14a-77b4c8b19d72,hannah,Grace,France,INR,940.14,PayPal Balance,Pending,2023-04-14
80f8e142-cc32-4e51-9698-5a0e526d7e09,Grace,Jack,Germany,USD,3853.71,Debit Card,Reversed,10/04/2023
fb840006-8123-416c-885f-b744e5e1adc7,david,Jack,Australia,EUR,,PayPal Balance,Failed,2023-03-07
ed97eb1f-f6c9-441e-b5c9-b9867ec84354,Frank,Eve,,EUR,2362.0,Bank Transfer,Reversed,2023-09-15
7b6a8713-ff9a-460b-8143-01014bb3071d,Hannah,David,USA,USD,2974.17,Debit Card,Failed,09/01/2022
48ce7627-a0b2-44cd-9c47-f451770dd586,Ivan,Alice,UK,USD,???,Debit Card,Failed,2025-07-06
d882300f-9c29-4481-85fb-1ef7556ab9b7,Bob,David,India,INR,3326.53,Bank Transfer,Completed,09-09-2023 13:32:52
5cdd42ba-6972-4e96-8144-8f68e7553583,Bob,Frank,UK,EUR,2765.4,Crypto,Failed,18/05/2025
19749671-166b-4cf9-81af-9be93bebec2c,Grace,Jack,India,INR,,Credit Card,,09-02-2024 04:12:29
dfab4280-26a5-46cd-ac91-19efed997129,DAVID,Ivan,Australia,USD,2938.74,,Pending,04-16-2024 08:14:23
f1e0e39a-ac3a-4440-b91f-53d73e695557,Hannah,David,Canada,EUR,2191.94,Crypto,Failed,2022-12-24
5975753b-1835-4178-921a-2d7714c7f755,eve,Jack,India,EUR,1153.36,Crypto,Pending,2023-09-06
dee92c42-4e0b-46db-adaa-85494497f431,Jack,Alice,USA,USD,597.69,Credit Card,Failed,
2b8313ea-9707-4671-a9ce-cf49f6e222c8,Hannah,Alice,Canada,EUR,1980.13,PayPal Balance,Reversed,15/08/2023
d76f4240-9cbd-41b9-b0d6-0319b0598fb9,Bob,David,Canada,USD,4855.47,Credit Card,Failed,2022-08-15
a06d92f3-106d-42a4-a725-e778591648ce,Jack,,UK,INR,2021.22,Credit Card,Failed,12-27-2022 03:46:31
a174e1e3-a5df-4d5c-b669-1fcea14d8510,david,Jack,Canada,,590.14,Crypto,Failed,2023-03-28
,Grace,Eve,USA,USD,543.52,Bank Transfer,Completed,2024-01-06
24bbe0e1-bbeb-4a2b-b371-1809c1a3922c,Hannah,Eve,India,INR,3340.4,Bank Transfer,Failed,19/05/2022
977f76c6-898b-45f1-a18d-273d30355adb,Bob,Frank,France,INR,2264.57,Credit Card,Pending,2022-11-21
d19989bf-d59f-4782-935e-4d488df88e0a,Grace,David,USA,,846.98,Bank Transfer,Failed,04-10-2025 23:15:07
92fffb53-de5b-4909-aefb-ce60d09898d3,Frank,Hannah,France,,2908.89,Crypto,Pending,2024-08-19
c2cb4149-bcc1-4206-869b-e6a13d9bf047,Bob,Hannah,France,USD,1709.26,Credit Card,Pending,07-18-2022 01:53:44
9d9a3439-93dc-4b5b-ad32-6903616991ee,eve,Frank,USA,INR,10.73,Debit Card,Failed,2024-03-11
79bc538f-dae4-4e91-9556-2c23bdc50b78,Jack,Ivan,Canada,EUR,353.08,Credit Card,Completed,2023-05-24
3795c7d2-201b-4411-9a92-e50006260690,charlie,Grace,USA,INR,3113.62,Debit Card,Completed,05-18-2023 01:50:24
6c69ae48-4ae4-42c0-b2cf-4a391b843ec1,Ivan,Grace,Germany,EUR,,Bank Transfer,Completed,06/12/2022
2fa3838b-5f43-4ce4-82c8-e940f3083775,Grace,Charlie,India,EUR,2218.35,Debit Card,Reversed,07/08/2023
,ivan,Bob,Germany,EUR,649.7,Credit Card,Failed,01/12/2022
,Bob,Ivan,Canada,EUR,1932.65,Credit Card,Failed,05-02-2025 05:35:01
7961ed28-50fe-455c-b2fb-6f229f9b176a,charlie,Ivan,Germany,EUR,3113.17,Crypto,,30/03/2023
61ba8f32-35a7-490e-9651-c4626d0e668a,Eve,Jack,,EUR,3129.2,Credit Card,Failed,2023-06-12
fa6d2e89-677b-42e7-9acb-8d9d104f2ef7,Frank,Charlie,Germany,INR,974.78,Bank Transfer,Pending,2024-04-10
e948c71a-c049-41cd-85c2-ef67575e73f5,,Eve,USA,INR,3914.33,PayPal Balance,Reversed,
68323354-a049-4ea5-86df-974e32998116,HANNAH,Ivan,USA,USD,4024.07,Crypto,Reversed,2022-08-22
71156d62-53e7-442b-965b-9a412c281619,david,Jack,USA,EUR,4533.5,Bank Transfer,Failed,2025-09-15
42c65a15-c72b-4886-b7ae-39a4c34d35e9,bob,Ivan,Canada,EUR,4632.5,Crypto,Pending,2024-11-29
6cc5fafa-6983-4b62-afac-fdddcd61fcc3,Charlie,Hannah,Canada,INR,1616.73,PayPal Balance,Pending,07/09/2024
3ac7aac7-baf2-4d81-bc4e-80fac0a2cf0c,alice,Frank,UK,EUR,4365.97,PayPal Balance,Failed,2023-10-18
daa34166-f727-4789-9ad1-0f5613f8d9fb,Eve,Charlie,France,USD,3839.94,Bank Transfer,Reversed,2025-08-04
4a4307e7-9f4d-4da6-9b50-10bb4ff6c237,Frank,Hannah,USA,INR,4723.25,,Pending,2022-06-21
774be91d-7613-4eac-9494-a6ee64e1dee4,,Charlie,USA,INR,4255.5,Crypto,Failed,29/08/2025
6d4ff27a-d154-47c3-b4c1-d6a251d0170f,hannah,Grace,Canada,USD,4597.58,PayPal Balance,Failed,10/02/2025
,David,Ivan,UK,EUR,1628.92,PayPal Balance,Pending,
,Frank,Charlie,Germany,EUR,4365.16,Debit Card,Pending,26/01/2025
61c289ce-9077-424b-83e3-1b68ce547f63,Grace,Eve,Australia,USD,2000.65,Debit Card,Pending,23/05/2024
79e8422a-0496-4f3c-917b-697a797c7dbc,ivan,Jack,Canada,INR,1328.68,Debit Card,Failed,2024-11-06
b47a8f0e-01a3-463b-b804-03348f9602d9,Jack,Hannah,UK,INR,2823.26,Debit Card,Failed,07-30-2023 20:26:22
7c0be43f-e1b4-46a8-9761-18c2a1a820f5,Grace,Jack,India,EUR,3778.47,PayPal Balance,Reversed,2023-02-09
41a4d12a-ea84-43cf-8d5b-c17e8dd9912e,Grace,Alice,Australia,EUR,1190.42,Credit Card,Reversed,2022-10-05
89303f1a-9103-4936-8e25-9bbeca7bce10,CHARLIE,Alice,USA,USD,1343.31,Bank Transfer,Reversed,16/07/2025
bd9750d6-e2ad-45a5-b0a0-d2364c2fbd1f,Frank,,Canada,EUR,2764.11,PayPal Balance,Reversed,2023-01-20
22bc263f-1c5f-4822-86fc-23882acae6f1,frank,Grace,USA,USD,4827.19,Crypto,Reversed,2025-02-22
0d0aad0b-60d6-4154-bee7-3c4923fdd28a,Ivan,Bob,Germany,EUR,3416.75,Crypto,,05-26-2023 22:59:09
,hannah,Eve,India,USD,333.71,Credit Card,Completed,03-31-2024 04:01:21
6bf5fde4-5b2a-42a0-9143-6685c3bf8508,bob,Hannah,,EUR,2402.49,Debit Card,Completed,17/12/2024
b453e468-8ccf-41c2-af95-c0d132e608e4,Frank,Charlie,Canada,,1121.82,,Pending,2025-06-28
4b53be13-df89-46dc-882d-624ff369a490,Ivan,,Germany,EUR,1272.98,Crypto,Pending,23/05/2023
8c0824c1-ed20-411c-a669-7e8cfe03bc71,EVE,Grace,Germany,USD,,PayPal Balance,Completed,2025-01-28
6bcf19f5-8445-4e85-9781-9b3ed811f10a,,Alice,Canada,EUR,4111.18,Crypto,Reversed,09-10-2024 20:24:11
82d0e522-785c-4cc8-934b-32533f53cf22,Ivan,Jack,Germany,INR,4125.88,Bank Transfer,Failed,2024-06-29
756eaee4-8248-41bf-bcc2-64a436df3741,grace,Jack,USA,USD,3488.5,Credit Card,Completed,2023-04-22
93da021b-099c-4f17-82bc-5e5e7371f228,hannah,David,Canada,INR,1788.65,Bank Transfer,,2023-04-02
95d2584b-f9dc-4310-b93d-d9eb5a1dea08,alice,Ivan,Australia,EUR,924.62,Crypto,Failed,30/11/2023
e359ede8-3580-49bb-90bd-650fa5fa9daa,CHARLIE,Hannah,USA,EUR,4523.71,Credit Card,Failed,26/06/2022
1094d49f-8844-4b4c-a773-a3b25c3368d7,Ivan,Charlie,USA,INR,N/A,Crypto,Reversed,2023-04-23
,,,UK,EUR,4370.0,PayPal Balance,Failed,09-10-2024 06:34:11
dc2dfd3a-11f7-4600-b971-1c0ea740affe,David,,Australia,INR,480.62,Crypto,Pending,22/03/2025
4ee397fb-da95-4438-b7d1-6fa90c412e19,Bob,Eve,India,USD,1076.42,Debit Card,Pending,2022-05-06
03d977e5-5bbb-4405-b031-5f0aaa13b313,ivan,Grace,Germany,EUR,4762.82,Debit Card,Reversed,09-13-2024 14:51:25
5688cd89-b879-4883-8813-352c9502d8a1,David,Jack,USA,USD,429.09,Bank Transfer,Reversed,02-12-2022 18:30:25
,Hannah,Charlie,UK,USD,2946.02,PayPal Balance,Completed,03-03-2025 13:21:01
7ec56aed-1d9d-4e89-9b3e-c6fd2b48bf62,Bob,Hannah,USA,USD,3611.39,Credit Card,Failed,11-03-2024 05:14:18
2d77905d-aefd-4f27-8462-9961e3748008,Eve,David,Australia,INR,2182.73,PayPal Balance,Reversed,16/05/2024
50db6cab-28f9-4261-b206-cee27e171867,Eve,Charlie,,USD,,PayPal Balance,Failed,2024-10-04
93e96fc5-ef34-4c4c-8ed1-a120de48b84e,Charlie,Hannah,Canada,EUR,4083.31,,Pending,08-15-2022 20:24:29
78a9dc4d-5e00-4724-ac8c-f3ad85bcdd3e,Frank,Hannah,Canada,USD,4550.68,Crypto,Pending,13/02/2024
b6961d85-9688-4a93-aeaa-c0fe114aabd8,frank,Jack,UK,INR,2766.84,PayPal Balance,Reversed,2024-11-14
034f261a-8444-4c9c-a605-b21e723f233a,,Jack,USA,INR,2365.45,Crypto,Failed,04/11/2023
471e10a2-7890-45e7-807e-c8788cf1a0f4,Eve,Jack,France,USD,169.38,PayPal Balance,Failed,07-27-2025 08:42:53
eb338edd-ee2d-42d2-9823-05dff7aad448,charlie,Ivan,Germany,EUR,399.24,Bank Transfer,Failed,2024-07-29
98f298f6-fa67-4db4-9410-8c9e6cb08eaf,Eve,Hannah,Australia,EUR,4128.34,Crypto,Failed,03-18-2022 18:17:42
ba01ff96-1876-44c7-a0eb-638521506530,eve,Frank,India,USD,3292.23,Debit Card,Pending,12-02-2024 02:32:11
8c94b137-9249-4725-8b25-f43a093b4ab3,Alice,Ivan,France,EUR,2973.72,Crypto,Completed,21/06/2024
3814dc84-2c42-487c-92d8-cb7f32115caa,Ivan,Alice,Canada,USD,4155.63,Bank Transfer,Pending,11-06-2022 01:44:49
ae68cfa6-6b28-49cf-8079-8a0985178516,Hannah,Bob,France,INR,2393.52,Credit Card,Failed,11-09-2023 16:06:03
5980dbd6-eadf-49a2-8abf-03fe1f28facf,Frank,Eve,Australia,USD,N/A,Bank Transfer,Reversed,06/04/2024
e9e75f97-2331-4282-843d-668f0404bcc7,Alice,Bob,Australia,EUR,2372.8,Crypto,Reversed,14/08/2023
3ccd1c04-3a00-4bfd-931c-96be656c30f0,Grace,Alice,India,EUR,550.48,Credit Card,Failed,05-25-2024 14:49:30
afb45b9f-f938-4686-bc61-14abe62baf26,alice,Eve,India,INR,1246.71,PayPal Balance,Reversed,10/10/2023
842b58e4-6bf3-4933-94e5-ed80a407479e,hannah,Alice,France,USD,3284.38,Credit Card,Pending,09-16-2025 11:38:38
64c27b35-eac5-47b3-b9c5-bd7af7f816ba,Frank,Alice,Australia,INR,166.96,,Completed,23/06/2025
2f04429b-765a-4746-a94a-03d9c159ce06,EVE,Grace,USA,EUR,4906.75,Credit Card,Failed,2022-02-20
752cb3df-73ae-479e-b8c9-8c48165f1b3d,Jack,David,Canada,EUR,2992.09,Bank Transfer,Pending,22/08/2025
7794f969-8619-4218-90ad-4970b30af310,Charlie,David,Germany,INR,3128.52,Crypto,Completed,08/09/2024
bc801f72-d93f-45f2-90af-4bc09df970b7,,Grace,USA,USD,1282.49,Debit Card,Pending,2024-05-04
5c217803-b75a-4ca0-ad32-c6235f4ddbf1,Charlie,Jack,India,INR,2098.98,Debit Card,Reversed,
,hannah,Bob,Australia,INR,253.97,,Completed,2023-01-21
83f726ce-961d-4319-9a77-5b3e44bf5ea5,GRACE,Alice,India,INR,2111.19,Credit Card,Reversed,23/08/2024
b9ca8fca-5796-405c-b239-98ee3ba3130f,hannah,Frank,USA,USD,516.18,Bank Transfer,Failed,2023-04-04
39a844d8-4551-4e36-bd7e-082204a9c455,Grace,Charlie,India,INR,197.64,Credit Card,Reversed,2022-06-11
997b252f-8983-4d1c-9750-f553b3a8d9ad,Alice,Eve,UK,INR,1561.33,Debit Card,Failed,20/01/2022
0d18fa65-f42f-4da4-9c3b-7af6ad382300,Hannah,Ivan,India,USD,4550.67,PayPal Balance,Reversed,2024-03-02
a22e923d-adab-405d-8d50-ecd27a5c32d1,Alice,Frank,France,INR,870.86,Credit Card,Pending,2023-12-28
e9f7aa2b-6088-412b-95f8-8cd8b1ba715b,Ivan,Eve,Australia,INR,,PayPal Balance,Pending,2022-09-06
,Charlie,Hannah,Canada,USD,1921.0,Crypto,,27/04/2023
6ece91da-33ae-4831-8536-94e2cbb6d359,Jack,Ivan,India,EUR,3463.71,Bank Transfer,Reversed,01/03/2023
bd7c4428-d4e0-4bde-8996-c08f1b6fbe1f,eve,Jack,Australia,USD,3474.85,PayPal Balance,Pending,2025-05-08
0d943630-a0b2-4fed-a9e4-33bef7a3e87c,JACK,Ivan,India,EUR,4332.6,Bank Transfer,Completed,2022-12-12
29c4ddaa-dabb-47c9-a0fd-a8a578531937,,Frank,USA,,4816.78,Credit Card,Completed,2024-06-25
55f44600-abc7-4752-965a-8c909821e31b,Bob,Jack,France,EUR,N/A,Debit Card,Pending,2025-08-26
1f810f0e-885c-4b73-91ac-cf92a1bf632c,HANNAH,Charlie,Canada,USD,764.41,Debit Card,Reversed,04-02-2023 18:42:42
5e4ce30b-1b0a-4dbf-9c35-cc7934273966,EVE,David,Canada,INR,1198.6,Debit Card,Completed,05/09/2022
bc361948-d010-4dfd-86ba-a786ec2a8d80,grace,Hannah,,USD,1495.03,Bank Transfer,,2022-09-04
4c097d62-fbbe-4bf5-ad0d-be14d4bb8936,bob,Frank,France,EUR,2610.08,Credit Card,Completed,2022-09-13
f7ed787d-0e16-47a7-aec1-1f2efae56256,,Ivan,,INR,3912.19,Crypto,Reversed,04/04/2024
c7f3e012-9f1a-4b9d-977f-1acea8ba5bcd,Charlie,Ivan,India,,2582.72,Debit Card,Pending,29/09/2023
e34f5ce4-b890-4632-b5d3-4ed762d3b69b,jack,Hannah,Australia,EUR,2495.03,Crypto,Pending,18/01/2025
60b28cbd-9ac6-4a89-95a1-8164911a37bd,Bob,Frank,,USD,2641.26,Credit Card,Reversed,2023-12-24
a1bf3a19-4a3b-4a0a-a11d-af7a4a64496b,Bob,Eve,India,USD,3757.33,Debit Card,Pending,2025-04-02
bc621519-aa35-4ab3-9128-5604689a78f6,Eve,Charlie,Australia,USD,1999.53,Crypto,Failed,2024-08-20
3192bead-6a37-4d6c-b60d-0a0b5c0d2ec4,,Grace,,USD,,,Completed,2024-09-30
3418a61b-0b41-4409-9b7d-7bac96894157,,Hannah,Germany,EUR,???,Debit Card,Reversed,
b2644e67-4571-4b4c-b0bb-4bef33270879,IVAN,Grace,India,INR,1467.37,Crypto,Failed,07/07/2023
b85f1420-7108-49e1-a304-7d36ca5c2bcb,bob,Eve,France,INR,2465.5,Credit Card,Completed,02/02/2024
d7692c35-862b-4cb6-8f2e-f71978581ca2,Grace,Ivan,UK,INR,2363.93,Debit Card,Pending,2025-01-11
f5a6ff05-0e48-4d81-aba2-efc2cc3b9fa8,Ivan,Hannah,UK,USD,4011.77,Bank Transfer,Pending,06/12/2023
88a166a3-d414-4ec4-a38c-3e9b3cb47467,Charlie,Alice,Australia,INR,1373.6,Bank Transfer,Reversed,09-09-2024 15:33:58
246c8660-44d3-4a8f-8cd2-27ba7cb609df,Charlie,Alice,UK,USD,4107.58,Bank Transfer,Completed,01-26-2022 01:39:23
08616376-4bfa-4213-bae9-4dfcb4417e9a,DAVID,Hannah,India,USD,835.99,PayPal Balance,Completed,05-17-2025 23:09:00
001bd222-1259-4a4f-96f6-fc4495b1cf8d,Alice,Jack,France,USD,1241.5,Debit Card,Failed,2024-04-12
88b48183-10b3-43d7-b6e6-9c132a5065ca,Jack,Frank,Canada,EUR,3868.81,Debit Card,Failed,2025-09-27
8283648c-370f-41a4-ae1d-cc8798e188db,charlie,Eve,UK,INR,680.31,Crypto,Reversed,08/03/2024
48c601f0-bf8f-405c-989c-61bbd78ba23f,,Jack,India,EUR,4041.17,Credit Card,Failed,14/06/2022
372673b6-e713-44d0-a785-6622710a4414,,Jack,France,INR,414.38,Bank Transfer,Pending,02-02-2024 12:38:11
fcdcf6cc-22b7-4f78-9450-a6c51c96b649,,,UK,,2345.8,,Failed,2024-07-17
f8e4a4d4-b548-4d39-99a9-d0c6c938739d,Hannah,Eve,UK,,4781.5,Bank Transfer,Reversed,2024-06-13
b175682e-1ae7-4ee5-b980-8784e62e34f3,GRACE,David,UK,EUR,571.32,Bank Transfer,Completed,2022-03-20
41b3c249-10fa-4655-88d7-131a3ed5f3fa,David,Charlie,USA,,,Bank Transfer,Pending,
2190ad41-9bf9-4859-8558-d3420015aba5,IVAN,,Germany,USD,3111.04,Crypto,Pending,19/04/2023
